country,year,co2,gdp_per_capita,renew_energy_cons,energy_intensity,foreign_direct_inv,labour_force_total,trade,urban,avg_gdp,income_level,years_available,gini_disp,reg_quality,was_missing,income_level_stable
Moldova,2017,8.3024,3085.333058,26.1,5.1,1.5715119911375,1522181,88.6233902754378,168805.9423191639,2190.06512284,Lower-middle income,30,30.9,-0.05,FALSE,Lower-middle income
Moldova,2018,8.8588,3267.996104,25.3,5.16,2.75177990255296,1461369,87.4467874275648,166407.17428956868,2190.06512284,Lower-middle income,30,30.8,-0.03,FALSE,Lower-middle income
Moldova,2019,9.1064,3438.677327,22,4.91,4.44218297010915,1481802,87.6322371148906,182551.05419855812,2190.06512284,Lower-middle income,30,30.9,-0.05,FALSE,Lower-middle income
Moldova,2020,8.8448,3188.916916,22.3,5.16,1.35047634241375,1469067,79.265722119158,203556.71757462202,2190.06512284,Lower-middle income,30,31,-0.01,FALSE,Lower-middle income
Moldova,2021,9.647,3688.167294,21.4,4.92,2.8200678267721,1503026,88.4708865399267,230121.03565236277,2190.06512284,Lower-middle income,30,31.1,0,FALSE,Lower-middle income
Moldova,2022,9.4571,3596.224205,21.4,4.69,4.03859534264597,1464574,110.733965557959,226085.98912289247,2190.06512284,Lower-middle income,30,31.3,0.1,FALSE,Lower-middle income
Mongolia,1996,8.7427,1509.329211,3.4,9.08,1.18152410859671,827568,77.9740756901741,293675.89150557446,2688.18739904,Lower-middle income,30,34,-0.17,FALSE,Lower-middle income
Mongolia,1997,8.5693,1546.080985,3.4,9.08,2.11696806984845,848886,99.9914490021753,300027.7210712427,2688.18739904,Lower-middle income,30,34,-0.165,TRUE,Lower-middle income
Mongolia,1998,8.5962,1575.677162,3.7,9.08,1.68083637693881,872030,107.351210779428,306503.9043639736,2688.18739904,Lower-middle income,30,34,-0.16,FALSE,Lower-middle income
Mongolia,1999,8.6538,1601.313539,3.6,9.08,2.87495300542926,897914,112.241338547745,313167.97561419575,2688.18739904,Lower-middle income,30,34,-0.165,TRUE,Lower-middle income
Mongolia,2000,9.0419,1598.31282,5.7,9.08,4.72312279765318,926931,121.886609754208,170324.79787154373,2688.18739904,Lower-middle income,30,34,-0.17,FALSE,Lower-middle income
Mongolia,2001,9.0122,1625.461523,6.1,8.74,4.9684623527528,955307,115.81832687888,272733.1040276795,2688.18739904,Lower-middle income,30,34,-0.135,TRUE,Lower-middle income
Mongolia,2002,9.658,1680.653353,6.5,8.89,5.56733962619427,983504,118.517253113943,259108.0093126402,2688.18739904,Lower-middle income,30,34.1,-0.1,FALSE,Lower-middle income
Mongolia,2003,9.3623,1775.649067,6.1,8.09,8.24548473819777,1009919,120.299393514881,292867.60550543125,2688.18739904,Lower-middle income,30,34.1,-0.56,FALSE,Lower-middle income
Mongolia,2004,9.577,1942.362637,5.8,7.61,4.66450219552693,1034159,131.329318233554,277927.40976102004,2688.18739904,Lower-middle income,30,34.1,-0.5,FALSE,Lower-middle income
Mongolia,2005,11.129,2060.261682,5.3,8.23,7.43499550055971,1057342,122.381459889773,287629.57321065746,2688.18739904,Lower-middle income,30,34.2,-0.49,FALSE,Lower-middle income
Mongolia,2006,12.7172,2209.743218,4.5,8.66,7.18968945819168,1079897,112.929983096983,297750.7767539214,2688.18739904,Lower-middle income,30,34.2,-0.32,FALSE,Lower-middle income
Mongolia,2007,13.2103,2403.724163,4.7,8.34,8.80188727419921,1102156,117.880426425377,336398.90463231155,2688.18739904,Lower-middle income,30,34.2,-0.28,FALSE,Lower-middle income
Mongolia,2008,13.2059,2576.712958,4.7,7.77,15.02161500005,1111016,121.198013401183,319660.2522442775,2688.18739904,Lower-middle income,30,34.2,-0.35,FALSE,Lower-middle income
Mongolia,2009,13.9285,2498.729675,4.4,8.24,13.6044846187851,1138353,107.813757166177,361743.97343689465,2688.18739904,Lower-middle income,30,34.1,-0.31,FALSE,Lower-middle income
Mongolia,2010,14.9055,2611.673266,4.5,8.13,23.5263365544643,1160587,103.350031656557,317426.0832272001,2688.18739904,Lower-middle income,30,34.1,-0.26,FALSE,Lower-middle income
Mongolia,2011,16.2359,3010.816427,4,7.59,43.9121127615062,1199560,126.999228633482,354703.7136947237,2688.18739904,Lower-middle income,30,34.1,-0.24,FALSE,Lower-middle income
Mongolia,2012,17.6588,3318.164966,3,7.02,34.7559826095309,1217413,109.588564338415,337043.43393175275,2688.18739904,Lower-middle income,30,34,-0.22,FALSE,Lower-middle income
Mongolia,2013,19.1779,3628.907081,3,7.2,16.3700755246399,1234127,100.311989662943,376137.71265255235,2688.18739904,Lower-middle income,30,34,-0.33,FALSE,Lower-middle income
Mongolia,2014,19.5286,3830.35892,3.3,6.87,2.76258833570521,1255965,109.322311877187,357888.2842093178,2688.18739904,Lower-middle income,30,34,-0.28,FALSE,Lower-middle income
Mongolia,2015,18.0236,3838.92127,3.5,5.9,0.811709460633853,1272830,89.653663477814,299690.0364292678,2688.18739904,Lower-middle income,30,33.9,-0.37,FALSE,Lower-middle income
Mongolia,2016,19.1139,3817.919627,3.4,6.21,-37.1726532341221,1258931,101.055237224997,379957.9397534149,2688.18739904,Lower-middle income,30,33.9,-0.1,FALSE,Lower-middle income
Mongolia,2017,21.0719,3956.204944,1.8,5.97,13.0160280600797,1286717,115.932901867963,423858.95255024056,2688.18739904,Lower-middle income,30,33.9,-0.13,FALSE,Lower-middle income
Mongolia,2018,22.9527,4183.855664,2.1,6.24,14.8088797144774,1310986,126.355873241513,436414.07595720666,2688.18739904,Lower-middle income,30,33.8,0.01,FALSE,Lower-middle income
Mongolia,2019,25.331,4337.816709,2.3,6.86,17.1989395200126,1422458,124.396514621165,485946.4039449197,2688.18739904,Lower-middle income,30,33.8,0,FALSE,Lower-middle income
Mongolia,2020,22.5104,4066.034109,2.9,6.42,12.9130799939654,1386214,112.838647629317,495764.66121975734,2688.18739904,Lower-middle income,30,33.8,-0.11,FALSE,Lower-middle income
Mongolia,2021,24.8485,4063.536698,3,6.96,14.2177319422671,1366321,119.098078437771,617553.772377483,2688.18739904,Lower-middle income,30,33.8,-0.25,FALSE,Lower-middle income
Mongolia,2022,25.8905,4205.885545,3,6.96,14.6053065112102,1420881,136.327929944516,628473.354141012,2688.18739904,Lower-middle income,30,33.7,-0.27,FALSE,Lower-middle income
Morocco,1996,28.9113,1886.672241,19.1,3.35,0.828037045779585,8757168,47.0955434479783,2267020.7106873887,2596.65948236,Lower-middle income,30,40.4,-0.1,FALSE,Lower-middle income
Morocco,1997,30.4526,1828.968628,18.8,3.35,2.75709006484814,9021964,51.1501546486104,2309499.962312475,2596.65948236,Lower-middle income,30,40.4,-0.04,TRUE,Lower-middle income
Morocco,1998,31.195,1931.740479,17.6,3.35,0.663931270652036,9206498,45.6723595943991,2352626.9254648816,2596.65948236,Lower-middle income,30,40.5,0.02,FALSE,Lower-middle income
Morocco,1999,32.8404,1935.47876,15.9,3.35,1.7874170345466,9438454,48.578876486646,2396108.3635350573,2596.65948236,Lower-middle income,30,40.5,0,TRUE,Lower-middle income
Morocco,2000,33.5565,1957.141357,15.5,3.35,0.991581858750167,9656934,53.4403058388785,1435280.21562514,2596.65948236,Lower-middle income,30,40.6,-0.02,FALSE,Lower-middle income
Morocco,2001,36.9814,2078.966064,15.3,3.3,6.44412928365454,9824822,53.4915710187871,2257413.441184782,2596.65948236,Lower-middle income,30,40.6,-0.05,TRUE,Lower-middle income
Morocco,2002,38.2614,2127.50708,15.1,3.25,1.02035757811393,9924141,54.31012791421,2105711.6575216465,2596.65948236,Lower-middle income,30,40.6,-0.08,FALSE,Lower-middle income
Morocco,2003,38.0892,2229.576172,16.1,3.04,3.98561984754306,10130763,52.3318582669923,2336759.561309655,2596.65948236,Lower-middle income,30,40.6,-0.28,FALSE,Lower-middle income
Morocco,2004,42.8124,2301.081787,22.4,3.41,1.35118647717804,10344794,55.5516384744536,2179140.31564641,2596.65948236,Lower-middle income,30,40.6,-0.24,FALSE,Lower-middle income
Morocco,2005,44.644,2342.154785,20,3.51,2.42635467647838,10570285,61.4938276863235,2220643.5602878965,2596.65948236,Lower-middle income,30,40.6,-0.44,FALSE,Lower-middle income
Morocco,2006,45.367,2489.99292,18.2,3.31,3.24283497739456,10794828,64.6721977787154,2263642.3129348364,2596.65948236,Lower-middle income,30,40.6,-0.21,FALSE,Lower-middle income
Morocco,2007,46.0048,2540.615234,16.6,3.33,3.24999332315429,11012488,71.3496467796657,2517023.10734848,2596.65948236,Lower-middle income,30,40.6,-0.22,FALSE,Lower-middle income
Morocco,2008,49.4565,2648.585693,14.4,3.27,2.42213508852786,11222651,77.8344716425602,2351654.9198835026,2596.65948236,Lower-middle income,30,40.6,-0.16,FALSE,Lower-middle income
Morocco,2009,48.9401,2710.666504,14.2,3.16,1.94782744330848,11317347,62.3709560152269,2614544.2607981847,2596.65948236,Lower-middle income,30,40.6,-0.09,FALSE,Lower-middle income
Morocco,2010,52.0267,2767.042236,13.9,3.21,1.22998245838351,11402901,69.541979610144,2254945.2615803774,2596.65948236,Lower-middle income,30,40.5,-0.12,FALSE,Lower-middle income
Morocco,2011,56.2634,2879.539307,11.8,3.29,2.29046840496639,11491567,76.8258714906247,2489991.7856770344,2596.65948236,Lower-middle income,30,40.5,-0.18,FALSE,Lower-middle income
Morocco,2012,58.5346,2927.450439,10.9,3.24,2.65758712641507,11505127,78.2221018956072,2342340.8630264774,2596.65948236,Lower-middle income,30,40.5,-0.11,FALSE,Lower-middle income
Morocco,2013,58.4773,3008.185547,11.6,3.11,2.90386264044041,11668836,73.8577565315318,2585042.8524036715,2596.65948236,Lower-middle income,30,40.4,-0.09,FALSE,Lower-middle income
Morocco,2014,59.4475,3051.458984,11.1,3.07,2.95925435484489,11789129,71.8935667539398,2429847.8638059436,2596.65948236,Lower-middle income,30,40.4,-0.03,FALSE,Lower-middle income
Morocco,2015,61.1309,3146.247803,11.2,3.02,2.94611108390154,11817289,67.2886759253849,2009836.510323871,2596.65948236,Lower-middle income,30,40.4,-0.1,FALSE,Lower-middle income
Morocco,2016,60.996,3124.425049,11.1,3.01,1.93000540251056,11764216,71.1226603816864,2517791.4727257793,2596.65948236,Lower-middle income,30,40.3,-0.16,FALSE,Lower-middle income
Morocco,2017,63.8466,3242.644287,10.4,3,2.26092196120538,11672302,74.1733578786573,2776685.4141926053,2596.65948236,Lower-middle income,30,40.3,-0.16,FALSE,Lower-middle income
Morocco,2018,65.1827,3304.711914,10.9,2.94,2.78337936840164,11901182,77.2548875243989,2824716.923100488,2596.65948236,Lower-middle income,30,40.3,-0.26,FALSE,Lower-middle income
Morocco,2019,71.8539,3364.739502,10.7,3.08,1.33479789567415,12127630,75.9981158798422,3133495.106748953,2596.65948236,Lower-middle income,30,40.3,-0.15,FALSE,Lower-middle income
Morocco,2020,67.5664,3090.894287,11.1,3.14,1.16907334587558,11913631,68.8438033904364,3186774.156889383,2596.65948236,Lower-middle income,30,40.3,-0.05,FALSE,Lower-middle income
Morocco,2021,67.5664,3090.894287,11.1,3.14,1.16907334587558,11913631,68.8438033904364,3186774.156889383,2596.65948236,Lower-middle income,30,40.3,-0.05,NA,Lower-middle income
Morocco,2022,67.5664,3090.894287,11.1,3.14,1.16907334587558,11913631,68.8438033904364,3186774.156889383,2596.65948236,Lower-middle income,30,40.3,-0.05,NA,Lower-middle income
Nepal,1996,2.1883,492.212428,91.5,6.89,0.423749430010865,5530574,58.4577686983002,364682.41446572135,711.815261264,Low income,30,37.6,-0.4,FALSE,Low income
Nepal,1997,2.4174,506.4268744,90.7,6.89,0.468752021000606,5646043,64.0355348949959,386425.4258152155,711.815261264,Low income,30,37.7,-0.42500000000000004,TRUE,Low income
Nepal,1998,2.5645,511.5487113,90.5,6.89,0.247611787038703,5765560,56.7096012897007,409101.05252578354,711.815261264,Low income,30,37.8,-0.45,FALSE,Low income
Nepal,1999,3.3361,524.2725691,88,6.89,0.0864397656827156,5886511,52.5669812534353,432746.4770679799,711.815261264,Low income,30,37.8,-0.555,TRUE,Low income
Nepal,2000,3.4193,547.2210823,88.3,6.89,-0.00882425294523833,6005380,55.7105890041319,269111.41568626306,711.815261264,Low income,30,37.9,-0.66,FALSE,Low income
Nepal,2001,3.6549,564.2862292,87.8,6.74,0,6124529,55.7999210803706,438610.9020939119,711.815261264,Low income,30,37.9,-0.625,TRUE,Low income
Nepal,2002,2.9842,556.4384545,90,6.81,-0.0983748686510899,6247336,46.2307185004451,417278.4660398552,711.815261264,Low income,30,38,-0.59,FALSE,Low income
Nepal,2003,3.388,570.2896736,89.4,6.74,0.233443620739643,6372014,44.2478836156195,472031.9186997253,711.815261264,Low income,30,38,-0.41,FALSE,Low income
Nepal,2004,2.9267,589.4699287,90.3,6.53,-0.00573755737053385,6494887,46.1472867206087,448218.8000608094,711.815261264,Low income,30,37.9,-0.52,FALSE,Low income
Nepal,2005,3.2757,603.1901086,89.5,6.52,0.030156295078659,6611553,44.0629474798613,463761.6875654058,711.815261264,Low income,30,37.8,-0.53,FALSE,Low income
Nepal,2006,2.7123,617.4776386,91.2,6.31,-0.073509433259411,6720861,44.7619877569242,479302.9044304997,711.815261264,Low income,30,37.5,-0.52,FALSE,Low income
Nepal,2007,2.7915,633.2261291,91.3,6.22,0.0556064154566332,6826071,44.5792750200254,539888.3268293488,711.815261264,Low income,30,37.3,-0.58,FALSE,Low income
Nepal,2008,3.085,666.8650954,90.5,6.07,0.00793215735192788,6935404,46.036206351191296,510681.5455672708,711.815261264,Low income,30,37.1,-0.65,FALSE,Low income
Nepal,2009,4.0638,692.4000008,88.9,5.97,0.297715388957694,7050680,47.0794477633688,574523.9523729411,711.815261264,Low income,30,36.9,-0.72,FALSE,Low income
Nepal,2010,4.7846,721.2652214,87.3,5.87,0.548294665887947,7170415,45.9849057742707,501142.24896631634,711.815261264,Low income,30,36.6,-0.76,FALSE,Low income
Nepal,2011,5.3604,742.6172527,87,5.87,0.435814930594324,7267751,36.2967588899367,558973.8436765916,711.815261264,Low income,30,36.5,-0.73,FALSE,Low income
Nepal,2012,6.2247,775.3105785,84.7,5.39,0.42369151125933,7325780,37.921906058758,530642.456028843,711.815261264,Low income,30,36.4,-0.81,FALSE,Low income
Nepal,2013,6.2958,801.0390608,86,5.86,0.334712330597339,7363808,41.8653757376722,590996.9338164846,711.815261264,Low income,30,36.3,-0.86,FALSE,Low income
Nepal,2014,7.3518,846.6655418,84,5.77,0.133746236524448,7411947,45.9826416115927,561330.2268542614,711.815261264,Low income,30,36.2,-0.85,FALSE,Low income
Nepal,2015,7.3215,875.5436355,85.2,5.52,0.213029527712984,7495760,46.6657303895158,470300.968905525,711.815261264,Low income,30,36.1,-0.83,FALSE,Low income
Nepal,2016,10.7633,875.1889437,79.4,5.93,0.432212944008619,7567200,42.1154861221646,596184.0870301754,711.815261264,Low income,30,36,-0.79,FALSE,Low income
Nepal,2017,13.199,951.8572986,76.8,5.76,0.677439884182994,7596203,44.6424106217427,664308.6824386492,711.815261264,Low income,30,35.9,-0.74,FALSE,Low income
Nepal,2018,14.8887,1021.914922,75,5.6,0.206157201926214,7630476,48.4473869463778,683571.5126801478,711.815261264,Low income,30,35.8,-0.78,FALSE,Low income
Nepal,2019,13.4603,1077.117965,78.2,5.08,0.542801979747667,7809671,49.2495265869012,770810.9337703454,711.815261264,Low income,30,35.7,-0.74,FALSE,Low income
Nepal,2020,16.4554,1031.536188,73.1,5.76,0.378739091402959,7984562,40.9188655950095,800693.4226426679,711.815261264,Low income,30,35.6,-0.74,FALSE,Low income
Nepal,2021,16.5911,1062.788843,73.7,5.63,0.531690906776235,8237363,43.0538047912219,1015133.0450188013,711.815261264,Low income,30,35.5,-0.64,FALSE,Low income
Nepal,2022,17.2219,1113.554623,73.7,5.63,0.160405404733411,8404199,48.9734014798843,1046303.369367707,711.815261264,Low income,30,35.4,-0.65,FALSE,Low income
Netherlands,1996,187.9136,34915.1716,1.3,4.13,3.67863987970945,8493545,108.664639443962,1440296.3609909452,43401.7013076,High income,30,26,1.84,FALSE,High income
Netherlands,1997,180.1585,36211.64933,1.5,4.13,2.64268189930439,8554269,114.295027863442,1459744.2199336905,43401.7013076,High income,30,25.6,1.85,TRUE,High income
Netherlands,1998,180.9145,37661.73367,1.6,4.13,8.57679525462929,8622364,112.408095451564,1480310.0269599184,43401.7013076,High income,30,25.3,1.86,FALSE,High income
Netherlands,1999,176.2107,39298.73342,1.6,4.13,9.19246841685974,8702123,114.327740793016,1501396.3542034535,43401.7013076,High income,30,24.9,1.9449999999999998,TRUE,High income
Netherlands,2000,176.9146,40665.33813,1.7,4.13,15.1107005401962,8790642,125.667030082421,952670.3632188304,43401.7013076,High income,30,26.2,2.03,FALSE,High income
Netherlands,2001,181.5213,41297.31982,1.8,4.14,12.0218639579935,8874338,119.47546387654,1408966.6888450102,43401.7013076,High income,30,26.3,1.9249999999999998,TRUE,High income
Netherlands,2002,181.9036,41135.41909,1.9,4.17,5.35929233536402,8926577,112.750024358671,1435896.0266540763,43401.7013076,High income,30,26.4,1.82,FALSE,High income
Netherlands,2003,184.3454,40981.84768,1.9,4.32,3.51222378027642,8950819,111.30450319576,1460328.82436203,43401.7013076,High income,30,26.6,1.72,FALSE,High income
Netherlands,2004,186.8059,41663.14777,2.2,4.28,21.160832133529,8957446,116.958160026939,1482646.0824125886,43401.7013076,High income,30,26.7,1.77,FALSE,High income
Netherlands,2005,182.2002,42411.34533,2.7,4.12,30.5011693880359,8962610,122.255849523252,1377919.5894990428,43401.7013076,High income,30,26.9,1.65,FALSE,High income
Netherlands,2006,177.7446,43841.12234,3.1,3.95,50.9095810861306,8991274,127.195613539333,1521580.7608121012,43401.7013076,High income,30,27.2,1.68,FALSE,High income
Netherlands,2007,178.9147,45445.52289,3.7,3.79,85.9785548363802,9028707,129.798241740597,1539231.0731830283,43401.7013076,High income,30,27.1,1.8,FALSE,High income
Netherlands,2008,179.9915,46227.21114,3.9,3.68,20.4123384575226,9081198,130.152049980117,1558553.4749901365,43401.7013076,High income,30,26.8,1.78,FALSE,High income
Netherlands,2009,174.7807,44304.41194,4.4,3.77,23.1185529746285,9105112,115.109660363107,1579967.7040140256,43401.7013076,High income,30,26.2,1.7,FALSE,High income
Netherlands,2010,186.1735,44659.27281,3.9,3.99,6.25075617339038,9123283,130.081707935343,1467540.4433433837,43401.7013076,High income,30,25.9,1.73,FALSE,High income
Netherlands,2011,174.1304,45239.73188,4.7,3.65,38.8132854366554,9162232,141.757099325776,1484957.2715351079,43401.7013076,High income,30,25.9,1.8,FALSE,High income
Netherlands,2012,171.6434,44631.87447,4.9,3.7,30.7005118317346,9263912,149.393223058131,1500813.7284340486,43401.7013076,High income,30,26,1.75,FALSE,High income
Netherlands,2013,169.4024,44487.03061,5,3.62,35.1314671422811,9302380,150.651850226949,1514285.1946386516,43401.7013076,High income,30,26.4,1.76,FALSE,High income
Netherlands,2014,161.7884,45042.06696,5.6,3.37,15.8698220389322,9277002,151.715891056501,1527300.739952509,43401.7013076,High income,30,26.9,1.76,FALSE,High income
Netherlands,2015,169.4176,45793.81354,5.8,3.38,48.5010592798915,9382552,160.325812564809,1156669.7002092758,43401.7013076,High income,30,27.2,1.79,FALSE,High income
Netherlands,2016,170.8321,46655.03635,5.6,3.37,34.567786396249,9429376,150.96552921165,1555987.9590526787,43401.7013076,High income,30,27.3,1.96,FALSE,High income
Netherlands,2017,168.0916,47670.1057,6.4,3.3,23.5201922487149,9483930,159.646059656847,1571401.6336022795,43401.7013076,High income,30,27.4,2.04,FALSE,High income
Netherlands,2018,163.0209,48463.02996,7.4,3.16,-30.7775269483508,9598204,163.559146573044,1730646.6428511003,43401.7013076,High income,30,27.3,2.01,FALSE,High income
Netherlands,2019,157.8604,49254.01588,8.6,3.03,-13.6740358407126,9729857,160.676671884999,1747805.8186548664,43401.7013076,High income,30,27.7,1.85,FALSE,High income
Netherlands,2020,141.8901,47086.58038,10.7,3.05,-23.7095109882189,9778411,152.233230409706,1939605.3605526828,43401.7013076,High income,30,27.4,1.75,FALSE,High income
Netherlands,2021,146.3147,49780.84404,12.2,2.95,-10.9532599562774,9842958,163.154842689698,2173163.0774034658,43401.7013076,High income,30,27.1,1.74,FALSE,High income
Netherlands,2022,132.9707,51777.54317,12.2,2.53,1.48704290039353,10054815,184.107484252682,2198771.589735639,43401.7013076,High income,30,26.9,1.71,FALSE,High income
New Zealand,1996,29.7118,28571.40751,27.6,5.74,-1.7658980745235,1871435,55.1161709577551,526989.0676411551,35148.6855328,High income,30,33.1,1.89,FALSE,High income
New Zealand,1997,31.2424,28785.19584,25.9,5.74,-2.369578890135,1892656,55.2468635214425,535150.7827392186,35148.6855328,High income,30,33,1.9249999999999998,TRUE,High income
New Zealand,1998,30.3541,28776.02222,27.3,5.74,0.713970134124651,1898064,57.8960178233763,542046.0105574252,35148.6855328,High income,30,32.9,1.96,FALSE,High income
New Zealand,1999,31.9224,30164.0852,26.4,5.74,1.82730638434147,1912390,61.4012311333669,547842.6616364106,35148.6855328,High income,30,32.8,1.815,TRUE,High income
New Zealand,2000,32.8914,30848.18609,26.4,5.74,-2.86529455631185,1929758,68.5169268768932,346328.97908095934,35148.6855328,High income,30,32.8,1.67,FALSE,High income
New Zealand,2001,34.8133,31713.13018,24.6,5.61,0.481362352602513,1962689,67.2338243520418,509176.5733204109,35148.6855328,High income,30,32.7,1.615,TRUE,High income
New Zealand,2002,34.911,32636.13755,26.6,5.35,4.27533253207987,2024542,62.6559945554479,519676.848282815,35148.6855328,High income,30,32.6,1.56,FALSE,High income
New Zealand,2003,35.8349,33511.55049,25.9,5.05,-3.81179323818467,2065073,57.914769345753,531139.4496616011,35148.6855328,High income,30,32.5,1.65,FALSE,High income
New Zealand,2004,35.4329,34367.00624,28.2,4.94,2.2326303912504,2122508,58.7995522745359,541297.2008280185,35148.6855328,High income,30,32.4,1.75,FALSE,High income
New Zealand,2005,36.1066,35120.73551,26.8,4.66,1.66201517661775,2179558,58.0187434407163,504608.8520223678,35148.6855328,High income,30,32.4,1.63,FALSE,High income
New Zealand,2006,36.2203,35659.59617,27,4.54,2.61132933725814,2231752,59.6032650403479,560133.0795325811,35148.6855328,High income,30,32.3,1.7,FALSE,High income
New Zealand,2007,35.0097,36406.14081,27,4.45,3.16024444752483,2266131,58.4251605749091,565765.023296382,35148.6855328,High income,30,32.2,1.72,FALSE,High income
New Zealand,2008,36.1101,35651.01564,26.1,4.52,1.9469239581806,2286662,64.4087304520448,571178.7581384535,35148.6855328,High income,30,32,1.8,FALSE,High income
New Zealand,2009,33.3404,35278.04078,28.5,4.6,-0.0431605655801861,2304331,55.1457230053472,577148.0230291861,35148.6855328,High income,30,31.9,1.82,FALSE,High income
New Zealand,2010,33.3684,35392.01734,29.4,4.68,0.195407935914933,2325453,58.2516155049129,534936.0933932017,35148.6855328,High income,30,31.9,1.81,FALSE,High income
New Zealand,2011,32.6368,35910.41736,30.3,4.6,0.81904299516483,2358833,59.2390743087828,539788.9903462224,35148.6855328,High income,30,32,1.96,FALSE,High income
New Zealand,2012,34.7125,36531.74845,28.8,4.73,2.18311588677774,2366796,57.0218029003099,546348.7462270302,35148.6855328,High income,30,32.3,1.84,FALSE,High income
New Zealand,2013,34.5138,37252.75706,28.3,4.68,-0.0364150584412838,2382609,56.0161857755899,553699.5559751954,35148.6855328,High income,30,32.6,1.82,FALSE,High income
New Zealand,2014,35.2182,38014.64355,29,4.74,1.61498117078239,2463012,55.1481464694951,564061.5788015664,35148.6855328,High income,30,32.7,1.94,FALSE,High income
New Zealand,2015,35.3169,38639.35019,29.3,4.62,-0.0411965511529337,2526061,54.8882719844008,432025.5060264297,35148.6855328,High income,30,32.5,1.91,FALSE,High income
New Zealand,2016,34.6713,39197.32753,30.1,4.4,1.06306527916356,2634836,52.4622545207973,588619.7895108685,35148.6855328,High income,30,32.4,2.03,FALSE,High income
New Zealand,2017,36.1985,39691.21332,28.4,4.25,1.15702745303345,2732646,54.1902285329041,601145.8410083666,35148.6855328,High income,30,32.3,2.08,FALSE,High income
New Zealand,2018,35.8408,40350.9122,28.9,4.04,1.18788282463888,2787916,55.7991723633371,668629.3287981636,35148.6855328,High income,30,31.9,2,FALSE,High income
New Zealand,2019,37.3026,40651.97447,28,4.05,1.36988342750905,2824420,54.4644432407336,679734.7894135647,35148.6855328,High income,30,31.5,1.87,FALSE,High income
New Zealand,2020,35.258,39596.52662,28.7,3.94,1.94413144980927,2879819,43.9821702968365,762656.2784121074,35148.6855328,High income,30,31.1,1.87,FALSE,High income
New Zealand,2021,35.2696,41225.79278,28.9,3.77,1.78987576941341,2919514,48.5496455680671,855167.2618422637,35148.6855328,High income,30,30.9,1.8,FALSE,High income
New Zealand,2022,34.6009,42320.89244,28.9,3.52,3.3802437002905,2953183,54.0869189811484,861220.666363225,35148.6855328,High income,30,31,1.87,FALSE,High income
Niger,1996,0.6402,409.0393587,91.9,5.83,0.358757876839845,4213435,36.539997643493,274968.8724378848,444.29451458799997,Low income,30,39.3,-0.98,FALSE,Low income
Niger,1997,0.646,401.7249881,93.5,5.83,0.827804537088488,4348766,33.1743453903346,286666.05378038145,444.29451458799997,Low income,30,39.3,-0.86,TRUE,Low income
Niger,1998,0.6968,427.0860303,93.1,5.83,-0.0667540048083062,4488810,35.0196895457842,298989.66198311804,444.29451458799997,Low income,30,39.3,-0.74,FALSE,Low income
Niger,1999,0.683,411.7356992,93,5.83,0.0632545894461929,4633794,31.3752367245391,311943.2982948178,444.29451458799997,Low income,30,39.4,-0.755,TRUE,Low income
Niger,2000,0.7015,392.8986169,87.6,5.83,0.703342920154778,4782877,34.7127807043604,191537.49650891637,444.29451458799997,Low income,30,39.4,-0.77,FALSE,Low income
Niger,2001,0.7064,406.9234937,87.7,5.6,0.922420853977935,4937713,33.0136670843015,308510.77944281313,444.29451458799997,Low income,30,39.4,-0.77,TRUE,Low income
Niger,2002,0.7335,412.1237932,87.7,5.53,0.281340736477619,5097469,30.8343857497549,292268.6912302915,444.29451458799997,Low income,30,39.5,-0.77,FALSE,Low income
Niger,2003,0.7968,406.3337575,87,5.65,0.545924466653103,5263018,33.3827931416238,329570.7837343687,444.29451458799997,Low income,30,39.5,-0.73,FALSE,Low income
Niger,2004,0.8328,393.3987815,87,5.89,0.649159742962507,5435132,36.9641044464896,312359.85439221846,444.29451458799997,Low income,30,39.5,-0.68,FALSE,Low income
Niger,2005,0.7988,407.1909311,87.5,5.54,1.13506754317923,5614975,38.3477418070736,322995.51482532034,444.29451458799997,Low income,30,39.5,-0.41,FALSE,Low income
Niger,2006,0.8017,415.8520221,87.4,5.38,0.847497530197073,5803474,36.5313731842429,334061.75865342125,444.29451458799997,Low income,30,39.2,-0.55,FALSE,Low income
Niger,2007,0.8705,413.4191263,86.2,5.45,1.72858641411291,6001076,35.5028028471007,376969.2278376136,444.29451458799997,Low income,30,38.9,-0.56,FALSE,Low income
Niger,2008,0.9102,429.1955428,86.1,5.3,3.87903143663185,6208928,39.7112440540383,357496.6552572578,444.29451458799997,Low income,30,38.7,-0.46,FALSE,Low income
Niger,2009,1.1342,421.6509013,83.2,5.51,8.62089060209857,6427874,49.5122567031625,403500.45727189176,444.29451458799997,Low income,30,38.4,-0.53,FALSE,Low income
Niger,2010,1.4418,441.0791661,80.7,5.47,10.146689915564,6659147,51.9459863027627,353292.4616739,444.29451458799997,Low income,30,38.1,-0.56,FALSE,Low income
Niger,2011,1.4738,434.9862649,77.2,4.65,12.1645061403036,6903571,50.2463951569345,395998.05471551244,444.29451458799997,Low income,30,37.8,-0.57,FALSE,Low income
Niger,2012,2.0555,463.0662655,72.7,4.97,8.92367913404554,7001266,45.08596447308,378355.90133025387,444.29451458799997,Low income,30,37.8,-0.61,FALSE,Low income
